transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
1526,01/04/2019,15:56:38,3,17,573,Y,1,5,79,1,3.75,3.75,N
1539,01/04/2019,16:49:47,3,12,558,N,1,1,29,1,2.5,2.5,N
1552,01/04/2019,18:34:09,3,17,601,Y,1,1,36,1,3.75,3.75,N
1567,01/04/2019,11:58:15,3,17,599,N,1,1,60,2,7.5,3.75,N
1570,01/04/2019,12:30:39,3,12,259,N,1,1,48,2,5,2.5,N
1575,01/04/2019,11:41:46,3,17,686,Y,1,1,57,2,6.2,3.1,N
1583,01/04/2019,15:06:21,3,12,574,N,1,1,37,1,3,3,N
1587,01/04/2019,12:55:29,3,12,44,Y,1,1,27,1,3.5,3.5,N
1587,01/04/2019,12:55:29,3,12,44,Y,1,5,70,1,3.25,3.25,N
1597,01/04/2019,13:43:18,3,12,117,N,1,1,54,2,5,2.5,N
1597,01/04/2019,13:43:18,3,12,117,N,1,5,69,1,3.25,3.25,N
1598,01/04/2019,15:00:59,3,17,230,Y,1,1,61,2,9.5,4.75,N
1598,01/04/2019,15:00:59,3,17,230,Y,1,5,72,1,3.25,3.25,N
1599,01/04/2019,17:20:25,3,12,364,Y,1,1,43,2,6,3,N
1599,01/04/2019,17:20:25,3,12,364,Y,1,5,78,1,4.5,4.5,N
1600,01/04/2019,15:05:25,3,17,218,N,1,1,24,2,6,3,N
1611,01/04/2019,18:08:53,3,17,578,Y,1,1,34,2,4.9,2.45,N
1614,01/04/2019,18:03:13,3,17,210,N,1,1,28,1,2,2,N
1614,01/04/2019,18:03:13,3,17,210,N,1,5,78,1,4.5,4.5,N
1625,01/04/2019,17:17:12,3,12,576,Y,1,1,23,1,2.5,2.5,N
1626,01/04/2019,17:05:44,3,12,252,N,1,1,36,2,7.5,3.75,N
1634,01/04/2019,11:10:58,3,17,335,N,1,1,46,1,2.5,2.5,N
1638,01/04/2019,19:56:17,3,17,541,N,1,1,27,1,3.5,3.5,N
1645,01/04/2019,12:58:54,3,17,536,N,1,1,44,2,5,2.5,N
1647,01/04/2019,16:45:00,3,17,569,Y,1,1,42,1,2.5,2.5,N
1658,01/04/2019,16:09:34,3,12,418,N,1,1,47,1,3,3,N
1658,01/04/2019,16:09:34,3,12,418,N,1,5,69,1,3.25,3.25,N
1660,01/04/2019,11:35:18,3,12,111,N,1,1,52,2,5,2.5,N
1662,01/04/2019,15:18:56,3,12,659,Y,1,1,61,1,4.75,4.75,N
1666,01/04/2019,18:51:07,3,12,47,N,1,1,35,2,6.2,3.1,N
1666,01/04/2019,18:51:07,3,12,47,N,1,5,78,1,4.5,4.5,N
1680,01/04/2019,14:37:39,3,12,744,N,1,1,24,1,3,3,N
1680,01/04/2019,14:37:39,3,12,744,N,1,5,71,1,3.75,3.75,N
1683,01/04/2019,16:40:18,3,17,536,N,1,1,33,1,3.5,3.5,N
1685,01/04/2019,14:34:03,3,12,247,Y,1,1,28,1,2,2,N
1694,01/04/2019,13:53:04,3,12,707,N,1,1,38,2,7.5,3.75,N
1695,01/04/2019,12:52:27,3,12,167,N,1,1,35,2,6.2,3.1,N
1706,01/04/2019,16:58:56,3,12,119,Y,1,1,49,2,6,3,N
1707,01/04/2019,13:24:22,3,17,98,Y,1,1,47,2,6,3,N
1710,01/04/2019,13:17:32,3,17,785,N,1,1,55,2,8,4,N
1711,01/04/2019,12:21:43,3,17,181,Y,1,1,42,1,2.5,2.5,N
1712,01/04/2019,15:37:52,3,12,779,N,1,1,39,1,4.25,4.25,N
1712,01/04/2019,15:37:52,3,12,779,N,1,5,73,1,3.75,3.75,N
1717,01/04/2019,19:58:52,3,12,329,Y,1,1,39,1,4.25,4.25,N
1719,01/04/2019,11:12:29,3,12,607,N,1,1,43,1,3,3,N
1724,01/04/2019,12:18:44,3,12,692,Y,1,1,49,2,6,3,N
1725,01/04/2019,13:58:36,3,12,246,N,1,1,23,1,2.5,2.5,N
1729,01/04/2019,15:50:25,3,17,541,N,1,1,35,1,3.1,3.1,N
1737,01/04/2019,19:00:45,3,12,60,N,1,1,60,2,7.5,3.75,N
1737,01/04/2019,19:00:45,3,12,60,N,1,5,69,1,3.25,3.25,N
1739,01/04/2019,18:32:25,3,17,697,N,1,1,52,2,5,2.5,N
1742,01/04/2019,18:39:29,3,17,678,N,1,1,22,1,2,2,N
1745,01/04/2019,16:58:42,3,17,753,Y,1,1,58,1,3.5,3.5,N
1745,01/04/2019,16:58:42,3,17,753,Y,1,5,69,1,3.25,3.25,N
1747,01/04/2019,11:41:37,3,12,42,Y,1,1,40,2,7.5,3.75,N
1749,01/04/2019,18:21:22,3,17,117,N,1,1,46,1,2.5,2.5,N
1752,01/04/2019,16:43:15,3,12,323,Y,1,1,37,2,6,3,N
1753,01/04/2019,13:00:42,3,17,645,Y,1,1,28,2,4,2,N
1757,01/04/2019,11:40:10,3,12,441,N,1,1,32,1,3,3,N
1759,01/04/2019,11:04:07,3,12,507,N,1,1,26,1,3,3,N
1768,01/04/2019,17:41:25,3,12,174,N,1,1,55,2,8,4,N
1768,01/04/2019,17:41:25,3,12,174,N,1,5,76,1,3.5,3.5,N
1771,01/04/2019,15:21:53,3,17,651,N,1,1,33,2,7,3.5,N
1773,01/04/2019,19:40:09,3,12,305,N,1,1,44,2,5,2.5,N
1786,01/04/2019,11:28:50,3,12,53,N,1,1,32,2,6,3,N
1790,01/04/2019,14:35:25,3,17,711,N,1,1,46,1,2.5,2.5,N
1807,01/04/2019,15:14:28,3,17,320,N,1,1,42,1,2.5,2.5,N
1811,01/04/2019,12:07:59,3,12,161,N,1,1,58,1,3.5,3.5,N
1817,01/04/2019,13:34:12,3,17,352,Y,1,1,28,2,4,2,N
1823,01/04/2019,18:55:19,3,17,651,N,1,1,56,2,5.1,2.55,N
1825,01/04/2019,11:01:48,3,12,480,Y,1,1,22,1,2,2,N
1828,01/04/2019,17:22:18,3,12,554,Y,1,1,34,1,2.45,2.45,N
1830,01/04/2019,14:34:04,3,17,108,N,1,1,35,1,3.1,3.1,N
1837,01/04/2019,15:08:28,3,17,473,Y,1,1,43,2,6,3,N
1840,01/04/2019,13:35:37,3,12,790,Y,1,1,38,2,7.5,3.75,N
1846,01/04/2019,19:53:42,3,12,548,Y,1,1,56,1,2.55,2.55,N
1852,01/04/2019,15:56:38,3,17,737,N,1,1,50,2,5,2.5,N
1852,01/04/2019,15:56:38,3,17,737,N,1,5,75,1,3.5,3.5,N
1854,01/04/2019,18:26:37,3,17,631,Y,1,1,59,1,4.5,4.5,N
1855,01/04/2019,17:59:55,3,12,121,N,1,1,32,1,3,3,N
1862,01/04/2019,19:05:47,3,12,195,N,1,1,33,2,7,3.5,N
1873,01/04/2019,16:29:36,3,12,632,N,1,1,27,2,7,3.5,N
1880,01/04/2019,18:16:26,3,17,40,N,1,1,56,1,2.55,2.55,N
1888,01/04/2019,14:20:08,3,17,280,N,1,1,42,2,5,2.5,N
1892,01/04/2019,16:01:29,3,12,240,N,1,1,26,1,3,3,N
1892,01/04/2019,16:01:29,3,12,240,N,1,5,74,1,3.5,3.5,N
1894,01/04/2019,11:28:29,3,17,248,Y,1,1,33,2,7,3.5,N
1899,01/04/2019,12:23:39,3,12,767,N,1,1,24,1,3,3,N
1903,01/04/2019,18:10:23,3,12,696,Y,1,1,30,1,3,3,N
1905,01/04/2019,19:53:10,3,12,781,N,1,1,35,1,3.1,3.1,N
1918,01/04/2019,15:12:05,3,17,48,Y,1,1,55,2,8,4,N
1920,01/04/2019,12:50:15,3,17,652,Y,1,1,59,1,4.5,4.5,N
1923,01/04/2019,15:30:13,3,12,687,Y,1,1,58,1,3.5,3.5,N
1927,01/04/2019,19:29:07,3,12,760,N,1,1,38,1,3.75,3.75,N
1944,01/04/2019,13:04:22,3,12,69,Y,1,1,28,1,2,2,N
1944,01/04/2019,13:04:22,3,12,69,Y,1,5,71,1,3.75,3.75,N
1945,01/04/2019,19:26:53,3,17,347,N,1,1,42,1,2.5,2.5,N
1947,01/04/2019,13:31:00,3,12,226,N,1,1,57,1,3.1,3.1,N
1947,01/04/2019,13:31:00,3,12,226,N,1,5,77,1,3,3,N
1949,01/04/2019,12:31:38,3,12,674,N,1,1,35,2,6.2,3.1,N
1954,01/04/2019,13:43:32,3,12,778,N,1,1,33,2,7,3.5,N
1960,01/04/2019,18:04:34,3,12,104,N,1,1,28,1,2,2,N
1965,01/04/2019,15:26:52,3,17,213,Y,1,1,36,1,3.75,3.75,N
1965,01/04/2019,15:26:52,3,17,213,Y,1,5,71,1,3.75,3.75,N
1967,01/04/2019,18:06:52,3,17,444,N,1,1,30,2,6,3,N
1967,01/04/2019,18:06:52,3,17,444,N,1,5,79,1,3.75,3.75,N
1972,01/04/2019,17:40:50,3,17,602,N,1,1,55,1,4,4,N
1974,01/04/2019,16:16:59,3,17,430,Y,1,1,30,2,6,3,N
1974,01/04/2019,16:16:59,3,17,430,Y,1,5,76,1,3.5,3.5,N
1980,01/04/2019,19:39:40,3,17,430,Y,1,1,49,1,3,3,N
1983,01/04/2019,12:42:22,3,17,531,Y,1,1,22,1,2,2,N
1985,01/04/2019,16:23:42,3,17,364,N,1,1,32,2,6,3,N
2001,01/04/2019,16:35:15,3,17,117,Y,1,1,59,2,9,4.5,N
2003,01/04/2019,19:34:48,3,12,94,Y,1,1,40,1,3.75,3.75,N
2006,01/04/2019,11:30:49,3,12,526,N,1,1,24,2,6,3,N
2008,01/04/2019,17:15:12,3,12,12,Y,1,1,37,1,3,3,N
2008,01/04/2019,17:15:12,3,12,12,Y,1,5,75,1,3.5,3.5,N
2011,01/04/2019,11:57:59,3,17,257,Y,1,1,50,1,2.5,2.5,N
2011,01/04/2019,11:57:59,3,17,257,Y,1,5,79,1,3.75,3.75,N
2024,01/04/2019,18:45:11,3,12,414,N,1,1,38,2,7.5,3.75,N
2028,01/04/2019,18:39:42,3,12,753,Y,1,1,61,1,4.75,4.75,N
2028,01/04/2019,18:39:42,3,12,753,Y,1,5,78,1,4.5,4.5,N
2029,01/04/2019,15:33:24,3,12,647,N,1,1,57,1,3.1,3.1,N
2032,01/04/2019,19:43:29,3,17,399,N,1,1,54,1,2.5,2.5,N
2035,01/04/2019,16:47:51,3,17,73,N,1,1,38,1,3.75,3.75,N
2039,01/04/2019,19:08:56,3,17,547,N,1,1,60,1,3.75,3.75,N
2042,01/04/2019,19:00:27,3,12,76,N,1,1,43,1,3,3,N
2047,01/04/2019,16:29:05,3,17,729,N,1,1,31,2,4.4,2.2,N
2049,01/04/2019,19:09:02,3,12,524,Y,1,1,40,1,3.75,3.75,N
2051,01/04/2019,13:41:24,3,17,453,Y,1,1,51,1,3,3,N
2052,01/04/2019,15:30:27,3,17,650,N,1,1,31,2,4.4,2.2,N
2060,01/04/2019,15:42:20,3,12,43,Y,1,1,36,1,3.75,3.75,N
2067,01/04/2019,12:44:32,3,12,387,Y,1,1,52,1,2.5,2.5,N
2070,01/04/2019,14:33:43,3,17,689,Y,1,1,37,2,6,3,N
2077,01/04/2019,11:25:35,3,17,188,Y,1,1,49,2,6,3,N
2081,01/04/2019,11:15:02,3,17,393,Y,1,1,42,1,2.5,2.5,N
2081,01/04/2019,11:15:02,3,17,393,Y,1,5,78,1,4.5,4.5,N
2083,01/04/2019,13:36:54,3,12,150,N,1,1,44,2,5,2.5,N
2085,01/04/2019,18:02:00,3,12,676,Y,1,1,52,1,2.5,2.5,N
2087,01/04/2019,15:53:26,3,12,586,N,1,1,46,1,2.5,2.5,N
2091,01/04/2019,16:20:07,3,12,564,N,1,1,36,2,7.5,3.75,N
2093,01/04/2019,12:44:31,3,17,564,N,1,1,53,1,3,3,N
2103,01/04/2019,17:22:53,3,12,674,N,1,1,43,1,3,3,N
2108,01/04/2019,16:49:54,3,12,484,N,1,1,29,2,5,2.5,N
2115,01/04/2019,18:41:13,3,17,373,Y,1,1,24,1,3,3,N
2123,01/04/2019,16:51:25,3,17,778,N,1,1,50,2,5,2.5,N
2129,01/04/2019,12:49:48,3,12,725,Y,1,1,48,1,2.5,2.5,N
2134,01/04/2019,16:25:28,3,17,794,N,1,1,44,1,2.5,2.5,N
2135,01/04/2019,19:14:09,3,12,300,Y,1,1,32,2,6,3,N
2144,01/04/2019,13:54:47,3,12,391,N,1,1,49,1,3,3,N
2149,01/04/2019,16:19:32,3,17,763,N,1,1,48,2,5,2.5,N
2172,01/04/2019,19:36:35,3,17,373,Y,1,1,26,1,3,3,N
2175,01/04/2019,13:45:22,3,12,197,Y,1,1,37,1,3,3,N
2176,01/04/2019,15:44:17,3,17,531,Y,1,1,52,1,2.5,2.5,N
2177,01/04/2019,11:41:19,3,17,794,Y,1,1,57,1,3.1,3.1,N
2186,01/04/2019,17:51:06,3,17,377,N,1,1,60,2,7.5,3.75,N
2188,01/04/2019,15:01:02,3,17,558,Y,1,1,48,2,5,2.5,N
2203,01/04/2019,17:43:02,3,17,613,Y,1,1,51,2,6,3,N
2205,01/04/2019,19:12:49,3,12,7,N,1,1,40,2,7.5,3.75,N
2207,01/04/2019,12:20:08,3,17,783,Y,1,1,54,2,5,2.5,N
2211,01/04/2019,15:28:29,3,12,774,N,1,1,58,1,3.5,3.5,N
2219,01/04/2019,11:49:37,3,12,186,N,1,1,54,1,2.5,2.5,N
2227,01/04/2019,11:10:21,3,17,172,N,1,1,47,1,3,3,N
2227,01/04/2019,11:10:21,3,17,172,N,1,5,79,1,3.75,3.75,N
2229,01/04/2019,12:50:38,3,12,378,N,1,1,31,2,4.4,2.2,N
2229,01/04/2019,12:50:38,3,12,378,N,1,5,73,1,3.75,3.75,N
2238,01/04/2019,16:19:17,3,17,384,Y,1,1,24,1,3,3,N
2248,01/04/2019,12:53:23,3,12,338,Y,1,1,54,2,5,2.5,N
2249,01/04/2019,18:13:07,3,17,634,Y,1,1,24,2,6,3,N
2250,01/04/2019,13:12:49,3,17,64,N,1,1,61,2,9.5,4.75,N
2252,01/04/2019,12:50:19,3,17,378,N,1,1,46,2,5,2.5,N
2258,01/04/2019,11:43:57,3,17,694,N,1,1,25,2,4.4,2.2,N
2259,01/04/2019,19:03:12,3,12,476,N,1,1,26,1,3,3,N
2260,01/04/2019,17:09:13,3,17,727,Y,1,1,36,1,3.75,3.75,N
2262,01/04/2019,17:35:26,3,17,240,N,1,1,47,1,3,3,N
2262,01/04/2019,17:35:26,3,17,240,N,1,5,69,1,3.25,3.25,N
2266,01/04/2019,13:53:17,3,17,187,Y,1,1,35,1,3.1,3.1,N
2266,01/04/2019,13:53:17,3,17,187,Y,1,5,70,1,3.25,3.25,N
2281,01/04/2019,15:40:51,3,17,446,Y,1,1,54,1,2.5,2.5,N
2282,01/04/2019,15:12:54,3,12,574,N,1,1,52,2,5,2.5,N
2285,01/04/2019,15:36:21,3,12,340,Y,1,1,31,1,2.2,2.2,N
2288,01/04/2019,12:24:41,3,12,382,N,1,1,33,1,3.5,3.5,N
2295,01/04/2019,18:58:46,3,12,626,N,1,1,29,1,2.5,2.5,N
2305,01/04/2019,17:34:24,3,12,346,Y,1,1,29,1,2.5,2.5,N
2314,01/04/2019,19:39:32,3,12,448,N,1,1,37,1,3,3,N
2315,01/04/2019,15:02:04,3,17,2,Y,1,1,39,2,8.5,4.25,N
2321,01/04/2019,19:39:56,3,12,201,N,1,1,22,1,2,2,N
2324,01/04/2019,15:00:41,3,17,643,Y,1,1,22,2,4,2,N
2328,01/04/2019,11:44:29,3,17,688,Y,1,1,58,2,7,3.5,N
2333,01/04/2019,11:54:56,3,12,783,N,1,1,56,2,5.1,2.55,N
2341,01/04/2019,12:40:18,3,17,261,Y,1,1,28,1,2,2,N
2341,01/04/2019,12:40:18,3,17,261,Y,1,5,70,1,3.25,3.25,N
2345,01/04/2019,15:52:23,3,17,162,N,1,1,36,2,7.5,3.75,N
2349,01/04/2019,14:15:54,3,12,157,Y,1,1,57,1,3.1,3.1,N
2362,01/04/2019,16:28:37,3,12,549,N,1,1,35,1,3.1,3.1,N
2362,01/04/2019,16:28:37,3,12,549,N,1,5,72,1,3.25,3.25,N
2364,01/04/2019,19:37:51,3,12,323,Y,1,1,60,1,3.75,3.75,N
2369,01/04/2019,16:37:10,3,12,715,Y,1,1,37,2,6,3,N
2370,01/04/2019,11:02:36,3,12,369,Y,1,1,55,2,8,4,N
2385,01/04/2019,12:46:26,3,12,335,N,1,1,23,1,2.5,2.5,N
2387,01/04/2019,16:08:59,3,17,395,Y,1,1,42,2,5,2.5,N
2388,01/04/2019,14:53:41,3,12,122,N,1,1,44,1,2.5,2.5,N
2396,01/04/2019,19:23:50,3,17,133,N,1,1,37,2,6,3,N
2396,01/04/2019,19:23:50,3,17,133,N,1,5,69,1,3.25,3.25,N
2401,01/04/2019,16:16:32,3,17,637,N,1,1,43,1,3,3,N
2417,01/04/2019,18:08:03,3,17,251,N,1,1,54,2,5,2.5,N
2431,01/04/2019,17:32:02,3,12,135,Y,1,1,32,1,3,3,N
2435,01/04/2019,11:28:20,3,12,402,Y,1,1,22,1,2,2,N
2438,01/04/2019,17:23:04,3,12,246,N,1,1,41,1,4.25,4.25,N
2452,01/04/2019,15:06:14,3,12,89,Y,1,1,46,1,2.5,2.5,N
2453,01/04/2019,15:17:15,3,17,667,Y,1,1,56,2,5.1,2.55,N
2456,01/04/2019,13:58:10,3,17,392,N,1,1,46,2,5,2.5,N
2461,01/04/2019,19:24:17,3,17,751,Y,1,1,39,2,8.5,4.25,N
2464,01/04/2019,11:47:13,3,12,639,N,1,1,30,1,3,3,N
2468,01/04/2019,13:22:45,3,12,622,Y,1,1,46,2,5,2.5,N
2469,01/04/2019,15:06:33,3,12,731,Y,1,1,53,2,6,3,N
2470,01/04/2019,12:01:20,3,12,8,N,1,1,35,2,6.2,3.1,N
2470,01/04/2019,12:01:20,3,12,8,N,1,5,75,1,3.5,3.5,N
2471,01/04/2019,18:46:59,3,12,500,Y,1,1,25,1,2.2,2.2,N
2473,01/04/2019,18:45:15,3,12,75,N,1,1,22,2,4,2,N
2476,01/04/2019,16:33:35,3,12,186,N,1,1,35,1,3.1,3.1,N
2480,01/04/2019,12:35:13,3,12,340,N,1,1,34,2,4.9,2.45,N
2480,01/04/2019,12:35:13,3,12,340,N,1,5,74,1,3.5,3.5,N
2486,01/04/2019,12:47:37,3,17,95,N,1,1,54,1,2.5,2.5,N
2490,01/04/2019,15:19:34,3,17,68,N,1,1,29,1,2.5,2.5,N
2491,01/04/2019,16:23:28,3,12,539,Y,1,1,57,1,3.1,3.1,N
2491,01/04/2019,16:23:28,3,12,539,Y,1,5,77,1,3,3,N
2494,01/04/2019,14:22:49,3,17,247,Y,1,1,55,2,8,4,N
2521,01/04/2019,11:50:16,3,12,549,Y,1,1,26,2,6,3,N
2522,01/04/2019,18:43:10,3,12,626,N,1,1,51,2,6,3,N
2525,01/04/2019,16:14:00,3,17,446,Y,1,1,35,2,6.2,3.1,N
2525,01/04/2019,16:14:00,3,17,446,Y,1,5,73,1,3.75,3.75,N
2526,01/04/2019,17:31:51,3,17,663,N,1,1,50,1,2.5,2.5,N
2527,01/04/2019,12:58:08,3,12,617,Y,1,1,43,2,6,3,N
2536,01/04/2019,12:08:36,3,12,774,N,1,1,52,1,2.5,2.5,N
2536,01/04/2019,12:08:36,3,12,774,N,1,5,69,1,3.25,3.25,N
2539,01/04/2019,12:42:11,3,12,90,Y,1,1,60,1,3.75,3.75,N
2541,01/04/2019,11:16:02,3,12,244,N,1,1,45,2,6,3,N
2545,01/04/2019,16:25:25,3,12,745,Y,1,1,32,1,3,3,N
2553,01/04/2019,15:32:39,3,17,383,Y,1,1,31,2,4.4,2.2,N
2561,01/04/2019,19:52:24,3,12,475,N,1,1,33,2,7,3.5,N
2,01/04/2019,15:25:09,5,30,5288,N,1,1,50,2,5,2.5,N
9,01/04/2019,9:22:18,5,12,5910,N,1,1,50,2,5,2.5,N
12,01/04/2019,13:02:48,5,30,5154,Y,1,1,45,1,3,3,N
14,01/04/2019,8:52:32,5,26,5924,Y,1,1,26,1,3,3,N
31,01/04/2019,9:34:47,5,26,5528,N,1,1,60,2,7.5,3.75,N
35,01/04/2019,17:28:53,5,12,5432,Y,1,1,30,2,6,3,N
39,01/04/2019,12:34:26,5,12,5796,Y,1,1,37,1,3,3,N
43,01/04/2019,9:21:45,5,12,5581,N,1,1,40,2,7.5,3.75,N
46,01/04/2019,8:47:03,5,12,5066,Y,1,1,23,1,2.5,2.5,N
49,01/04/2019,18:24:23,5,12,5904,N,1,1,22,1,2,2,N
49,01/04/2019,18:24:23,5,12,5904,N,1,5,77,1,3,3,N
53,01/04/2019,10:35:40,5,26,5930,Y,1,1,39,1,4.25,4.25,N
54,01/04/2019,8:42:00,5,12,5782,N,1,1,24,2,6,3,N
60,01/04/2019,11:51:41,5,30,5597,N,1,1,48,2,5,2.5,N
63,01/04/2019,17:22:22,5,26,5342,N,1,1,38,2,7.5,3.75,N
64,01/04/2019,9:00:12,5,30,5391,Y,1,1,55,1,4,4,N
71,01/04/2019,8:48:48,5,26,5598,Y,1,1,38,1,3.75,3.75,N
71,01/04/2019,8:48:48,5,26,5598,Y,1,5,75,1,3.5,3.5,N
76,01/04/2019,7:52:17,5,12,5020,N,1,1,34,2,4.9,2.45,N
82,01/04/2019,9:13:15,5,26,5806,Y,1,1,56,2,5.1,2.55,N
83,01/04/2019,16:24:11,5,30,5087,N,1,1,35,1,3.1,3.1,N
94,01/04/2019,14:31:26,5,26,5576,N,1,1,42,1,2.5,2.5,N
101,01/04/2019,11:31:43,5,30,5789,Y,1,1,51,2,6,3,N
101,01/04/2019,11:31:43,5,30,5789,Y,1,5,72,1,3.25,3.25,N
104,01/04/2019,11:55:07,5,30,5712,N,1,1,59,2,9,4.5,N
126,01/04/2019,15:46:34,5,30,5421,N,1,1,40,2,7.5,3.75,N
136,01/04/2019,13:23:54,5,26,5055,N,1,1,28,2,4,2,N
138,01/04/2019,15:30:58,5,12,5333,Y,1,1,34,1,2.45,2.45,N
139,01/04/2019,13:55:04,5,12,5388,Y,1,1,42,1,2.5,2.5,N
141,01/04/2019,9:49:19,5,12,5020,N,1,1,26,2,6,3,N
141,01/04/2019,9:49:19,5,12,5020,N,1,5,72,1,3.25,3.25,N
170,01/04/2019,8:35:03,5,12,5401,Y,1,1,45,2,6,3,N
170,01/04/2019,8:35:03,5,12,5401,Y,1,5,71,1,3.75,3.75,N
175,01/04/2019,13:51:59,5,26,5695,Y,1,1,45,2,6,3,N
180,01/04/2019,15:10:10,5,12,5815,N,1,1,40,1,3.75,3.75,N
180,01/04/2019,15:10:10,5,12,5815,N,1,5,75,1,3.5,3.5,N
191,01/04/2019,12:51:32,5,30,5923,Y,1,1,41,1,4.25,4.25,N
191,01/04/2019,12:51:32,5,30,5923,Y,1,5,69,1,3.25,3.25,N
195,01/04/2019,15:17:48,5,30,5294,N,1,1,39,2,8.5,4.25,N
197,01/04/2019,14:42:01,5,26,5413,Y,1,1,44,2,5,2.5,N
199,01/04/2019,18:13:32,5,30,5284,Y,1,1,23,2,5,2.5,N
202,01/04/2019,17:28:42,5,26,5873,N,1,1,37,1,3,3,N
202,01/04/2019,17:28:42,5,26,5873,N,1,5,70,1,3.25,3.25,N
209,01/04/2019,18:27:08,5,26,5153,N,1,1,54,2,5,2.5,N
236,01/04/2019,8:29:51,5,12,5577,N,1,1,32,2,6,3,N
248,01/04/2019,7:22:41,5,30,5479,N,1,1,57,2,6.2,3.1,N
248,01/04/2019,7:22:41,5,30,5479,N,1,5,77,1,3,3,N
251,01/04/2019,16:47:05,5,12,5502,N,1,1,44,1,2.5,2.5,N
251,01/04/2019,16:47:05,5,12,5502,N,1,5,72,1,3.25,3.25,N
255,01/04/2019,14:31:29,5,12,5021,N,1,1,59,1,4.5,4.5,N
276,01/04/2019,8:58:56,5,30,5803,Y,1,1,22,2,4,2,N
283,01/04/2019,9:11:06,5,30,5418,Y,1,1,56,1,2.55,2.55,N
283,01/04/2019,9:11:06,5,30,5418,Y,1,5,77,1,3,3,N
292,01/04/2019,13:43:41,5,30,5685,N,1,1,25,2,4.4,2.2,N
299,01/04/2019,14:56:17,5,30,5790,Y,1,1,60,1,3.75,3.75,N
300,01/04/2019,11:52:31,5,26,5131,N,1,1,57,1,3.1,3.1,N
304,01/04/2019,8:58:55,5,30,5317,Y,1,1,26,1,3,3,N
319,01/04/2019,9:03:57,5,26,5044,N,1,1,36,2,7.5,3.75,N
319,01/04/2019,9:03:57,5,26,5044,N,1,5,76,1,3.5,3.5,N
325,01/04/2019,16:52:51,5,12,5234,Y,1,1,50,1,2.5,2.5,N
330,01/04/2019,7:46:28,5,26,5291,Y,1,1,24,2,6,3,N
330,01/04/2019,7:46:28,5,26,5291,Y,1,5,72,1,3.25,3.25,N
332,01/04/2019,15:06:27,5,30,5060,N,1,1,25,2,4.4,2.2,N
335,01/04/2019,7:25:49,5,12,5543,Y,1,1,22,1,2,2,N
337,01/04/2019,16:26:04,5,12,5673,N,1,1,37,1,3,3,N
340,01/04/2019,16:40:19,5,12,5860,Y,1,1,46,1,2.5,2.5,N
343,01/04/2019,14:08:20,5,12,5574,Y,1,1,55,1,4,4,N
343,01/04/2019,14:08:20,5,12,5574,Y,1,5,78,1,4.5,4.5,N
350,01/04/2019,9:10:35,5,26,5259,N,1,1,38,2,7.5,3.75,N
353,01/04/2019,12:08:21,5,30,5103,N,1,1,43,1,3,3,N
360,01/04/2019,15:19:22,5,26,5847,Y,1,1,38,1,3.75,3.75,N
377,01/04/2019,10:34:17,5,30,5710,Y,1,1,48,2,5,2.5,N
378,01/04/2019,8:00:35,5,26,5136,N,1,1,36,1,3.75,3.75,N
378,01/04/2019,8:00:35,5,26,5136,N,1,5,77,1,3,3,N
385,01/04/2019,14:30:16,5,12,5198,N,1,1,35,1,3.1,3.1,N
390,01/04/2019,7:01:20,5,12,5658,Y,1,1,22,2,4,2,N
394,01/04/2019,9:41:12,5,12,5932,Y,1,1,61,1,4.75,4.75,N
399,01/04/2019,7:08:56,5,30,5895,Y,1,1,57,2,6.2,3.1,N
429,01/04/2019,14:03:34,5,26,5830,Y,1,1,25,2,4.4,2.2,N
429,01/04/2019,14:03:34,5,26,5830,Y,1,5,69,1,3.25,3.25,N
432,01/04/2019,13:50:55,5,30,5493,N,1,1,27,1,3.5,3.5,N
442,01/04/2019,9:19:27,5,26,5888,N,1,1,45,1,3,3,N
443,01/04/2019,7:52:36,5,26,5180,Y,1,1,87,2,6,3,N
447,01/04/2019,10:20:41,5,30,5078,N,1,1,31,1,2.2,2.2,N
448,01/04/2019,14:36:35,5,12,5111,Y,1,1,57,1,3.1,3.1,N
451,01/04/2019,7:14:04,5,26,5412,N,1,1,59,2,9,4.5,N
453,01/04/2019,8:56:33,5,26,5055,N,1,1,50,1,2.5,2.5,N
455,01/04/2019,11:30:55,5,26,5510,N,1,1,32,1,3,3,N
459,01/04/2019,13:27:32,5,30,5287,N,1,1,52,1,2.5,2.5,N
471,01/04/2019,13:22:04,5,26,5512,N,1,1,33,2,7,3.5,N
474,01/04/2019,15:53:55,5,26,5836,Y,1,1,33,2,7,3.5,N
476,01/04/2019,10:21:01,5,30,5134,Y,1,1,40,1,3.75,3.75,N
482,01/04/2019,9:21:10,5,30,5891,Y,1,1,59,1,4.5,4.5,N
485,01/04/2019,13:12:03,5,30,5727,N,1,1,30,2,6,3,N
486,01/04/2019,15:53:25,5,26,5743,N,1,1,33,1,3.5,3.5,N
491,01/04/2019,10:13:58,5,26,5663,N,1,1,53,1,3,3,N
495,01/04/2019,15:31:14,5,26,5292,Y,1,1,54,2,5,2.5,N
496,01/04/2019,11:23:23,5,12,5230,Y,1,1,38,2,7.5,3.75,N
